gene_name number_of_transposon_per_gene number_of_read_per_gene
APT2 3 14
YDR442W 4 33
SSN2 15 114
YDR444W 13 52
YDR445C 5 40
ECM11 9 33
RPS17B 3 6
ADA2 3 3
UTP6 0 0
RPS18A 1 0
YHP1 16 375
PPN1 28 460
TSA2 12 81
GUK1 0 0
YDR455C 3 4
NHX1 10 130
TOM1 26 313
HEH2 9 144
PFA5 13 220
TFB3 0 0
MFA1 0 0
YDR461C-A 1 0
MRPL28 0 0
STP1 6 9
SPP41 1 0
YDR464C-A 0 0
RMT2 12 122
PKH3 5 17
YDR467C 3 10
TLG1 1 0
SDC1 2 11
UGO1 0 0
RPL27B 2 18
TRS31 2 3
PRP3 4 3
JIP4 12 76
YDR476C 24 431
SNF1 1 0
SNM1 4 3
PEX29 10 112
DIG2 9 38
PHO8 18 333
CWC21 17 66
KRE2 4 18
VPS52 2 1
VPS72 5 5
VPS60 3 2
RIB3 0 0
PAC11 8 17
SLD5 0 0
PKH1 34 533
YDR491C 6 7
IZH1 11 51
MZM1 5 9
RSM28 9 22
VPS3 7 21
PUF6 3 7
ITR1 9 45
SEC20 4 6
LCD1 0 0
RPL37B 1 0
PLM2 11 27
SAM2 11 77
LPP1 11 99
SPG3 6 23
PSP1 3 5
GMC1 40 152
GIN4 21 433
GNP1 7 26
YDR509W 4 7
SMT3 0 0
YDR510C-A 2 5
SDH7 4 5
EMI1 21 219
GRX2 2 3
YDR514C 13 76
SLF1 5 16
EMI2 12 190
GRH1 16 184
EUG1 17 197
FPR2 7 80
URC2 17 135
YDR521W 4 27
SPS2 9 31
SPS1 24 190
AGE1 10 126
YDR524W-C 2 14
YDR524C-B 2 1
YDR524C-A 7 17
API2 11 40
SNA2 9 65
YDR526C 1 0
RBA50 3 15
HLR1 21 183
QCR7 0 0
APA2 6 56
CAB1 1 0
KRE28 0 0
HSP31 2 2
FIT1 9 32
YDR535C 22 267
STL1 22 306
YDR537C 3 42
PAD1 5 60
FDC1 6 14
IRC4 3 10
YDR541C 15 261
PAU10 1 0
YDR543C 6 11
YDR544C 7 78
YRF1-1 12 11
YDR545C-A 0 0
YEL077C 21 181
YEL077W-A 1 0
YEL076C-A 2 1
YEL076C 2 1
YEL075W-A 2 1
YEL075C 0 0
YEL074W 18 45
YEL073C 3 3
RMD6 12 156
DLD3 25 286
DSF1 12 36
HXT13 9 136
YEL068C 3 10
YEL067C 23 353
HPA3 19 151
SIT1 15 164
AVT2 6 11
CAN1 11 138
NPR2 3 2
CIN8 9 37
PRB1 13 38
SOM1 2 1
HHY1 23 49
PCM1 1 0
YEL057C 15 69
HAT2 14 105
POL5 0 0
RPL12A 2 1
YEL053W-A 0 0
MAK10 15 99
AFG1 18 66
VMA8 1 0
YEL050W-A 2 9
RML2 0 0
PAU2 5 28
TCA17 4 10
FRD1 17 185
GLY1 3 7
YEL045C 7 9
IES6 3 3
YEL043W 35 359
GDA1 10 18
YEF1 23 222
UTR2 19 257
CYC7 6 8
UTR4 24 303
RAD23 6 11
ANP1 5 17
UTR5 36 224
YEL034C-A 1 0
HYP2 0 0
MTC7 29 335
MCM3 1 0
YEL032C-A 0 0
SPF1 7 66
YEL030C-A 2 2
ECM10 21 248
BUD16 0 0
YEL028W 5 48
VMA3 0 0
SNU13 0 0
YEL025C 38 356
RIP1 0 0
YEL023C 44 381
GEA2 47 597
URA3 221 6155
YEL020C-B 0 0
TIM9 0 0
YEL020C 38 342
MMS21 5 54
YEL018C-A 9 113
EAF5 20 195
PMP2 6 23
GTT3 46 610
NPP2 50 921
EDC3 41 470
YEL014C 29 260
VAC8 11 41
UBC8 6 10
GLC3 82 1531
YEL010W 29 360
YEL009C-A 32 366
GCN4 2 1
YEL008W 89 2764
YEL008C-A 21 309
MIT1 32 387
YEA6 42 599
VAB2 16 290
YEA4 54 617
GIM4 19 131
WBP1 0 0
IRC22 27 94
MNN1 113 2318
NOP16 12 34
PMI40 0 0
FMP52 46 688
YND1 72 1379
NUG1 13 128
YER006C-A 19 207
PAC2 51 564
TMA20 10 89
SEC3 35 530
NTF2 0 0
YER010C 23 355
TIR1 6 9
PRE1 2 2
PRP22 14 83
HEM14 2 1
BUD25 38 441
FAA2 50 740
BIM1 18 213
AFG3 2 2
SPC25 6 13
ISC1 41 324
SBH2 9 21
GPA2 53 601
RPN3 8 260
SRB4 1 0
PRO3 2 1
YER023C-A 0 0
YAT2 53 620
GCD11 0 0
CHO1 0 0
GAL83 19 104
MIG3 51 460
SMB1 5 27
CHZ1 0 0
YPT31 6 15
FIR1 34 373
ZRG8 31 171
YER034W 47 1141
EDC2 49 342
ARB1 1 0
PHM8 13 115
KRE29 2 1
YER038W-A 7 23
HVG1 10 66
YER039C-A 1 0
GLN3 14 106
YEN1 25 392
MXR1 7 49
SAH1 0 0
ERG28 0 0
MEI4 32 113
ACA1 9 58
SPO73 10 120
YER046W-A 5 44
SAP1 17 152
CAJ1 10 107
ISD11 0 0
TPA1 9 82
RSM18 0 0
JHD1 19 363
HOM3 2 1
PIC2 14 81
YER053C-A 0 0
GIP2 36 428
HIS1 13 139
FCY2 11 90
RPL34A 2 2
HMF1 7 58
PET117 1 0
PCL6 10 201
FCY21 17 129
FCY22 13 188
CEM1 0 0
GPP2 9 41
THO1 7 55
VHR2 17 180
ICL1 18 406
RRT13 5 8
YER066C-A 4 10
RGI1 1 0
YER067C-A 1 0
MOT2 7 59
YER068C-A 4 22
ARG5,6 3 15
RNR1 0 0
TDA2 1 0
VTC1 6 30
ALD5 16 105
RPS24A 0 0
YOS1 0 0
PTP3 19 607
YER076C 18 50
YER076W-A 0 0
YER077C 3 12
ICP55 30 310
YER078W-A 11 78
YER079W 7 81
YER079C-A 5 13
AIM9 15 113
SER3 16 64
UTP7 3 4
GET2 6 8
YER084W 23 230
YER084W-A 4 4
YER085C 4 4
ILV1 0 0
AIM10 0 0
YER087C-A 0 0
SBH1 1 0
DOT6 36 395
YER088C-A 26 531
YER088W-B 14 410
PTC2 41 710
TRP2 18 284
YER090C-A 1 0
MET6 3 21
YER091C-A 26 135
IES5 4 58
TSC11 17 59
AIM11 2 1
PUP3 0 0
RAD51 1 0
SHC1 15 81
YER097W 14 154
UBP9 24 269
PRS2 12 43
UBC6 12 119
AST2 14 86
RPS8B 2 1
SSA4 13 47
RTT105 7 114
NUP157 36 577
MAM1 11 76
GLE2 0 0
YER107W-A 1 0
KAP123 5 43
SWI4 7 23
LSM4 0 0
TMN3 16 169
BOI2 21 182
SPR6 7 21
SLX8 7 70
RPL23B 0 0
SHO1 5 23
AVT6 15 75
YER119C-A 14 248
SCS2 2 2
YER121W 3 14
GLO3 8 49
YCK3 4 4
DSE1 9 85
RSP5 0 0
NSA2 0 0
LCP5 3 4
VFA1 8 63
SAK1 24 383
COM2 9 198
RPS26B 3 48
PMD1 33 421
GLC7 0 0
YER133W-A 3 5
YER134C 3 27
YER135C 7 132
GDI1 1 0
YER137C 11 122
YER137W-A 2 1
YER138W-A 2 1
RTR1 4 6
EMP65 8 93
COX15 1 0
MAG1 12 171
DDI1 13 63
UBP5 23 119
FTR1 15 182
YER145C-A 8 33
LSM5 4 11
SCC4 7 25
YER147C-A 1 0
SPT15 2 1
YER148W-A 5 14
PEA2 12 58
SPI1 8 80
UBP3 4 5
YER152C 13 208
YER152W-A 6 20
PET122 1 0
OXA1 0 0
BEM2 7 31
YER156C 5 6
COG3 5 9
YER158C 19 187
YER158W-A 3 4
BUR6 3 4
SPT2 7 18
RAD4 4 7
GCG1 2 4
CHD1 8 51
PAB1 0 0
YER165C-A 2 6
DNF1 44 590
BCK2 10 19
CCA1 0 0
RPH1 19 186
ADK2 6 36
RAD3 0 0
BRR2 8 39
YER172C-A 2 7
RAD24 5 15
GRX4 9 48
TMT1 7 61
YER175W-A 1 0
ECM32 72 990
BMH1 12 90
PDA1 4 9
DMC1 32 305
ISC10 8 44
SLO1 2 1
YER181C 4 55
FMP10 3 6
FAU1 3 10
TOG1 18 94
PUG1 4 19
YER186C 17 165
YER187W 11 54
YER188W 12 207
YER188C-A 15 281
YER189W 2 1
YRF1-2 23 149
YER190C-A 1 0
YER190C-B 0 0
YFL068W 0 0
YFL067W 3 4
YFL066C 1 0
YFL065C 2 1
YFL064C 3 2
YFL063W 19 195
COS4 2 2
DDI2 3 4
SNO3 3 2
SNZ3 5 17
THI5 8 28
AGP3 23 205
YFL054C 26 284
DAK2 27 248
YFL052W 17 87
YFL051C 5 127
ALR2 33 458
SWP82 12 55
EMP47 5 14
RGD2 15 85
FMP32 12 87
SEC53 0 0
OTU1 11 32
YFL042C 27 532
YFL041W-A 1 0
FET5 18 211
YFL040W 31 293
ACT1 0 0
YPT1 0 0
TUB2 4 6
RPO41 2 1
MOB2 12 116
RPL22B 16 204
YFL034W 29 640
RIM15 16 131
YFL032W 20 122
HAC1 4 11
YFL031C-A 0 0
AGX1 27 151
CAK1 1 0
CAF16 16 150
GYP8 13 106
STE2 19 150
BST1 19 121
EPL1 5 18
BUD27 38 250
FRS2 1 0
YFL021C-A 58 605
GAT1 49 362
PAU5 1 0
YFL019C 0 0
LPD1 2 1
SMX2 0 0
GNA1 1 0
MDJ1 9 83
YFL015W-A 12 98
YFL015C 47 777
HSP12 8 51
YFL013W-A 70 1554
IES1 80 1793
YFL012W-A 21 375
YFL012W 9 166
HXT10 44 747
AUA1 6 19
WWM1 12 21
CDC4 3 3
SMC1 0 0
BLM10 97 1370
SEC4 0 0
VTC2 44 347
MSH4 142 2376
SPB4 3 4
DEG1 15 73
LOC1 5 9
NIC96 24 250
YPI1 2 4
RPN11 3 2
SAD1 0 0
YFR006W 87 1286
YFH7 54 965
FAR7 4 5
GCN20 35 536
YFR009W-A 3 8
UBP6 4 11
YFR010W-A 1 0
MIC19 8 152
DCV1 27 447
YFR012W-A 0 0
IOC3 69 1024
CMK1 54 588
GSY1 62 672
YFR016C 53 578
IGD1 22 439
YFR018C 162 3925
FAB1 38 529
YFR020W 12 42
ATG18 7 110
ROG3 47 573
PES4 45 636
LSB3 20 181
HIS2 23 210
ULI1 27 159
ECO1 1 0
CDC14 0 0
PTR3 4 4
MET10 39 429
SMC2 1 0
RPL2A 8 43
RRT5 25 149
RPL29 5 8
YFR032C-B 9 23
QCR6 18 240
PHO4 107 1602
YFR034W-A 46 470
YFR035C 40 357
CDC26 1 0
YFR036W-A 3 4
RSC8 3 4
IRC5 33 232
OSW7 7 102
SAP155 17 93
ERJ5 23 281
KEG1 0 0
IRC6 16 381
DUG1 45 865
YFR045W 14 184
CNN1 11 33
BNA6 12 69
RMD8 37 738
YMR31 7 16
PRE4 1 0
RET2 20 388
RPN12 0 0
YFR052C-A 5 26
HXK1 11 47
YFR054C 4 13
YFR056C 12 106
IRC7 11 72
YFR057W 3 38
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 0 0
YPS5 1 0
YGL258W-A 1 0
VEL1 9 26
MNT2 16 101
ADH4 13 211
ZRT1 1 0
FZF1 25 163
HXK2 15 114
RTG2 4 3
HFM1 26 223
RMR1 5 11
ZIP2 27 252
PDE1 17 163
BRR6 0 0
RAI1 0 0
GUS1 1 0
RTF1 2 2
TAD1 2 1
YGL242C 1 0
KAP114 19 181
DOC1 3 6
YGL239C 3 3
CSE1 1 0
HAP2 8 38
MTO1 3 15
YGL235W 0 0
ADE5,7 1 0
SEC15 2 1
TAN1 2 3
EMC4 1 0
YGL230C 4 6
SAP4 17 67
SHE10 8 293
VID30 6 42
OST5 3 6
MTC3 5 108
VRG4 0 0
SDT1 8 26
COG1 4 26
EDC1 1 0
NIF3 1 0
FRA2 5 24
MDM34 1 0
YGL218W 1 0
YGL217C 3 13
KIP3 17 177
CLG1 7 75
YGL214W 0 0
SKI8 1 0
VAM7 5 17
NCS6 5 9
YPT32 3 23
MIG2 1 0
SIP2 21 241
SPT16 2 1
CHC1 3 4
POX1 13 86
YGL204C 0 0
KEX1 10 130
ARO8 15 77
MCM6 1 0
EMP24 3 8
YGL199C 1 0
YIP4 1 0
MDS3 9 76
DSD1 3 5
GCN1 13 62
YGL194C-A 1 0
HOS2 4 4
YGL193C 4 27
IME4 14 83
COX13 6 20
CDC55 0 0
RPS26A 1 0
YGL188C-A 0 0
YGL188C 9 35
COX4 1 0
TPN1 15 96
YGL185C 17 286
STR3 19 140
MND1 10 165
YGL182C 6 41
GTS1 21 315
ATG1 0 0
TOS3 21 138
MPT5 16 287
YGL177W 6 141
YGL176C 13 47
SAE2 7 55
BUD13 14 93
XRN1 9 99
NUP49 2 2
ROK1 1 0
SPO74 7 34
SUA5 1 0
HUR1 3 2
PMR1 1 0
CUP2 10 95
YGL165C 25 99
YRB30 8 12
RAD54 5 8
SUT1 6 46
YIP5 5 23
AIM14 13 80
YGL159W 11 61
RCK1 11 74
ARI1 11 147
AMS1 30 203
CDC43 2 1
LYS5 9 37
PEX14 11 43
YGL152C 10 184
NUT1 24 287
INO80 5 16
YGL149W 8 22
ARO2 2 1
RPL9A 3 4
RRT6 7 113
TIP20 6 84
ROG1 10 29
MRF1 0 0
GPI10 1 0
HUL5 13 73
YGL140C 21 322
FLC3 17 166
YGL138C 8 40
SEC27 4 33
MRM2 5 50
RPL1B 1 0
PCL10 11 54
ITC1 27 336
YGL132W 4 52
SNT2 14 121
CEG1 0 0
RSM23 0 0
CWC23 2 1
SOH1 0 0
SCS3 45 539
MET13 7 25
MON1 5 172
RPS2 0 0
YGL123C-A 0 0
NAB2 2 1
GPG1 2 1
PRP43 5 5
COQ8 4 4
YGL118C 13 84
YGL117W 11 246
CDC20 1 0
SNF4 2 1
YGL114W 16 86
SLD3 1 0
TAF6 0 0
NSA1 0 0
CUE3 8 44
YGL109W 8 51
YGL108C 6 55
RMD9 1 0
MLC1 0 0
ARC1 5 10
VPS73 7 50
RPL28 0 0
YGL102C 0 0
YGL101W 4 28
SEH1 2 2
LSG1 2 1
USE1 0 0
SRM1 2 1
TOS8 7 14
VPS45 2 1
PAN2 14 55
SPC105 5 8
NUP145 4 22
NBP35 1 0
LIF1 9 26
MF(ALPHA)2 11 170
YGL088W 7 45
MMS2 10 48
MAD1 32 881
LCL3 5 15
GUP1 4 11
SCY1 17 139
YGL082W 16 97
YGL081W 11 48
MPC1 6 21
KXD1 2 2
DBP3 3 12
HNM1 22 211
RPL7A 0 0
MPS2 1 0
YGL074C 7 39
HSF1 26 368
YGL072C 20 282
AFT1 13 70
RPB9 1 0
YGL069C 0 0
MNP1 0 0
NPY1 5 56
SGF73 12 49
ALG2 2 16
MRH4 0 0
PUS2 55 878
YGL063C-A 14 142
PYC1 24 228
DUO1 6 28
YBP2 19 171
PKP2 9 44
RAD6 3 11
GEP7 11 74
SDS23 16 137
OLE1 2 1
ERV14 0 0
PRM8 7 74
YGL052W 12 130
MST27 14 78
TYW3 17 82
TIF4632 17 250
RPT6 1 0
ALG13 1 0
RIM8 35 525
RNA15 2 2
DST1 6 46
YGL042C 6 13
YGL041C-B 11 80
YGL041W-A 5 48
YGL041C 1 0
HEM2 0 0
YGL039W 22 130
OCH1 3 2
PNC1 13 66
YGL036W 15 116
MIG1 11 91
YGL034C 0 0
HOP2 9 35
AGA2 2 1
RPL24A 4 4
RPL30 0 0
CGR1 0 0
SCW11 17 125
CWH41 47 418
TRP5 22 190
PGD1 16 68
YGL024W 17 385
PIB2 42 581
STT3 3 11
ALK1 52 923
GET1 3 2
CKB1 4 10
JAC1 0 0
ATE1 20 143
KAP122 38 331
YGL015C 12 71
PUF4 29 358
YGL014C-A 0 0
PDR1 38 243
ERG4 7 21
SCL1 1 0
MPO1 24 493
LEU1 46 777
PMA1 0 0
YGL007C-A 2 3
BRP1 20 677
YGL006W-A 16 46
PMC1 80 1025
COG7 18 157
RPN14 62 633
CDH1 64 957
ERP6 37 739
ERG26 0 0
EFM5 35 551
SWC4 27 534
CUL3 60 868
PEX31 79 1399
TFG2 11 19
PRP18 22 400
ECT1 50 865
STF2 14 285
SEC9 7 93
NMA2 54 953
YGR011W 15 121
YGR012W 47 851
SNU71 37 445
MSB2 28 279
YGR015C 65 944
YGR016W 15 126
YGR017W 24 239
YGR018C 14 160
UGA1 56 579
VMA7 0 0
YGR021W 37 210
YGR022C 2 1
MTL1 22 255
THG1 1 0
YGR025W 22 130
YGR026W 30 309
RPS25A 4 4
MSP1 11 39
ERV1 0 0
POP6 0 0
IMO32 88 2078
NAG1 43 929
GSC2 74 1208
TIM21 16 74
RPL26B 3 2
YGR035C 1 0
YGR035W-A 4 11
CAX4 4 3
ACB1 0 0
ORM1 8 133
YGR039W 11 36
KSS1 19 336
BUD9 31 578
YGR042W 17 46
NQM1 17 230
RME1 8 31
YGR045C 30 230
TAM41 4 58
TFC4 1 0
UFD1 7 49
SCM4 20 63
YGR050C 15 159
YGR051C 11 14
FMP48 21 353
YGR053C 15 198
YGR054W 13 69
MUP1 9 273
RSC1 15 353
LST7 5 18
PEF1 4 4
SPR3 10 130
ERG25 0 0
ADE6 3 2
COX18 2 1
SPT4 2 43
YGR064W 13 85
VHT1 0 0
YGR066C 3 15
YGR067C 27 350
ART5 84 1314
YGR068W-A 2 6
YGR069W 10 49
ROM1 20 220
ENV11 10 59
UPF3 3 2
YGR073C 4 7
SMD1 0 0
PRP38 0 0
MRPL25 2 43
PEX8 13 75
PAC10 4 16
YGR079W 21 252
TWF1 8 165
SLX9 1 0
TOM20 0 0
GCD2 2 1
MRP13 4 129
RPL11B 0 0
PIL1 3 2
PDC6 39 623
CTT1 11 40
NNF2 22 259
UTP22 0 0
PRP31 3 4
DBF2 0 0
DRN1 12 104
VAS1 1 0
RRP46 0 0
TPC1 39 644
ASK10 17 110
ESP1 0 0
TEL2 2 2
MDR1 12 87
PCP1 4 4
GTF1 0 0
NOP7 1 0
SRB5 1 0
VMA21 0 0
VOA1 2 3
YGR107W 20 165
CLB1 7 135
CLB6 9 30
CLD1 8 50
YGR111W 15 109
SHY1 0 0
DAM1 1 0
YGR114C 4 3
YGR115C 1 0
SPT6 2 1
YGR117C 11 29
RPS23A 2 2
NUP57 1 0
COG2 2 1
MEP1 37 472
YGR121W-A 24 316
YGR122W 14 166
YGR122C-A 0 0
PPT1 14 116
ASN2 11 205
YGR125W 14 71
YGR126W 12 189
YGR127W 21 132
UTP8 0 0
SYF2 10 79
YGR130C 14 151
FHN1 7 71
PHB1 3 9
PEX4 8 106
CAF130 18 190
PRE9 2 6
LSB1 4 20
YGR137W 3 15
TPO2 7 34
YGR139W 3 4
CBF2 0 0
VPS62 26 223
BTN2 7 30
SKN1 15 96
THI4 26 294
ENP2 7 11
ECL1 6 38
YGR146C-A 17 302
NAT2 7 33
RPL24B 4 49
YGR149W 9 104
CCM1 1 0
YGR151C 6 10
RSR1 10 22
YGR153W 10 75
GTO1 17 127
CYS4 4 6
PTI1 2 2
CHO2 1 0
MTR3 0 0
NSR1 5 21
YGR160W 1 0
RTS3 15 161
YGR161W-C 0 0
TIF4631 8 35
GTR2 7 13
YGR164W 5 17
MRPS35 0 0
TRS65 9 22
CLC1 2 2
YGR168C 7 9
PUS6 23 292
LSO2 0 0
PSD2 26 270
MSM1 3 4
YIP1 0 0
RBG2 7 86
CBP4 4 22
YGR174W-A 1 0
ERG1 0 0
YGR176W 11 127
ATF2 26 497
PBP1 4 40
OKP1 1 0
RNR4 0 0
TIM13 11 94
YGR182C 8 110
QCR9 0 0
UBR1 10 30
TYS1 0 0
TFG1 3 3
HGH1 2 1
BUB1 5 13
CRH1 4 6
YGR190C 1 0
HIP1 1 0
TDH3 0 0
PDX1 5 14
XKS1 14 59
SKI6 2 3
FYV8 12 52
SNG1 17 286
YPP1 0 0
PMT6 14 140
ELP2 4 4
YGR201C 15 364
PCT1 18 126
YCH1 32 461
ADE3 16 71
YGR204C-A 1 0
TDA10 7 44
MVB12 0 0
CIR1 5 13
SER2 0 0
TRX2 4 4
YGR210C 21 178
ZPR1 0 0
SLI1 21 412
RTA1 12 73
RPS0A 2 1
RSM27 0 0
GPI1 0 0
CCH1 14 200
CRM1 0 0
YGR219W 0 0
MRPL9 0 0
TOS2 17 180
PET54 0 0
HSV2 2 1
AZR1 7 70
AMA1 6 43
YGR226C 0 0
DIE2 1 0
YGR228W 2 1
SMI1 5 8
BNS1 13 163
PHB2 6 11
NAS6 8 69
PHO81 28 464
YHB1 1 0
MIC26 4 5
SPG1 5 29
YGR237C 31 562
KEL2 16 281
PEX21 13 164
PFK1 2 15
YGR240C-A 14 66
YAP1802 27 183
YGR242W 4 7
MPC3 3 18
LSC2 21 335
SDA1 1 0
BRF1 0 0
CPD1 4 10
SOL4 7 41
MGA1 12 70
YGR250C 3 2
NOP19 4 19
GCN5 1 0
PUP2 0 0
ENO1 19 177
COQ6 7 28
GND2 13 99
MTM1 2 5
RAD2 25 195
YGR259C 3 3
TNA1 13 138
APL6 10 124
BUD32 0 0
SAY1 12 96
MES1 1 0
YGR265W 2 2
YGR266W 18 143
FOL2 1 0
HUA1 23 309
YGR269W 22 243
YTA7 22 222
YGR270C-A 7 36
SLH1 53 842
EFG1 0 0
YGR273C 3 2
TAF1 1 0
RTT102 1 0
RNH70 10 65
CAB4 1 0
CWC22 3 5
SCW4 2 1
PXR1 4 3
YOR1 32 449
BGL2 1 0
YGR283C 8 89
ERV29 9 90
ZUO1 4 32
BIO2 15 317
IMA1 14 156
MAL13 14 42
MAL11 17 257
YGR290W 2 2
YGR291C 3 28
MAL12 3 4
YGR293C 0 0
PAU12 1 0
COS6 4 3
YRF1-3 10 17
YGR296C-A 0 0
YGR296C-B 1 0
YHL050C 19 81
YHL050W-A 5 25
YHL049C 1 0
YHL048C-A 5 43
COS8 24 276
ARN2 33 380
YHL046W-A 4 33
PAU13 2 1
YHL045W 7 10
YHL044W 11 199
ECM34 5 7
YHL042W 14 65
YHL041W 20 386
ARN1 33 478
EFM1 15 203
CBP2 7 34
YHL037C 27 611
MUP3 27 582
VMR1 49 604
YHL034W-A 3 6
SBP1 8 16
RPL8A 3 2
GUT1 41 438
GOS1 2 1
YHL030W-A 2 5
ECM29 70 884
OCA5 59 1137
WSC4 25 250
RIM101 32 411
YHL026C 36 500
SNF6 44 602
RIM4 74 1045
NPR3 4 6
SPO11 8 15
AIM17 30 284
OPI1 6 16
YHL019W-A 14 80
APM2 28 588
YHL018W 4 14
YHL017W 56 822
DUR3 58 845
YHL015W-A 1 0
RPS20 0 0
YLF2 48 729
OTU2 14 191
YHL012W 58 640
PRS3 1 0
ETP1 49 748
YAP3 21 86
YHL008C 52 580
STE20 60 1048
YHL006W-A 20 360
SHU1 123 3002
YHL005C 123 1278
MRP4 2 3
LAG1 39 584
YHL002C-A 26 421
HSE1 103 1971
RPL14B 21 98
OSH7 64 787
QCR10 24 295
LEU5 9 117
TCD1 95 2552
NEM1 38 362
GPA1 3 25
TIM10 7 13
STP2 35 538
ERG11 5 40
YHR007C-A 50 1484
SOD2 14 69
TDA3 27 385
RPL27A 0 0
DIA4 0 0
VPS29 0 0
ARD1 1 0
SPO13 3 2
MIP6 36 220
YSC84 15 110
YSC83 20 96
ARG4 2 1
DED81 0 0
YHR020W 1 0
RPS27B 0 0
ECM12 12 123
YHR022C 16 176
YHR022C-A 2 4
MYO1 12 59
MAS2 0 0
THR1 1 0
VMA16 0 0
RPN1 0 0
DAP2 17 125
YHR028W-A 20 56
YHI9 19 259
SLT2 6 21
RRM3 36 377
ERC1 52 636
YHR032W-A 12 22
YHR032C-A 9 24
YHR033W 42 728
PIH1 28 253
NEL1 32 580
BRL1 4 30
PUT2 29 440
RRF1 0 0
MSC7 11 73
VMA10 0 0
BCD1 7 32
SRB2 7 15
NCP1 6 16
DOG2 15 107
DOG1 9 73
YHR045W 12 37
INM1 8 194
AAP1 34 409
YHK8 21 439
FSH1 6 37
YHR049C-A 18 84
SMF2 11 109
YHR050W-A 3 11
COX6 0 0
CIC1 0 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 4 3
YHR054W-A 0 0
CUP1-2 0 0
RSC30 21 165
YHR056W-A 7 21
CPR2 16 149
MED6 5 20
FYV4 3 3
VMA22 0 0
GIC1 12 65
RPP1 0 0
PAN5 9 108
YHR063W-A 3 3
SSZ1 6 18
RRP3 2 2
SSF1 14 88
HTD2 0 0
DYS1 1 0
RRP4 0 0
YHR069C-A 0 0
TRM5 1 0
YHR070C-A 4 41
PCL5 18 208
YHR071C-A 3 9
ERG7 1 0
NOP10 0 0
OSH3 21 165
YHR073W-A 0 0
YHR073C-B 1 0
QNS1 0 0
PPE1 15 107
PTC7 7 55
NMD2 15 50
YHR078W 6 10
IRE1 1 0
SAE3 1 0
YHR080C 27 360
LRP1 5 12
KSP1 15 261
SAM35 0 0
STE12 21 288
IPI1 0 0
NAM8 12 78
YHR086W-A 11 63
RTC3 6 36
RPF1 0 0
GAR1 1 0
YNG2 1 0
MSR1 0 0
HXT4 15 104
AHT1 16 167
HXT1 23 425
YHR095W 12 26
HXT5 13 173
YHR097C 31 315
SFB3 14 88
TRA1 8 8
GEP4 0 0
BIG1 3 7
KIC1 10 22
SBE22 7 21
GRE3 7 87
YPT35 6 12
TRR2 13 59
CDC12 0 0
GGA2 4 4
CTM1 10 39
ERP5 7 22
UBA4 1 0
YHR112C 16 376
APE4 12 44
BZZ1 29 295
DMA1 27 441
COX23 10 250
TOM71 21 300
ORC6 0 0
SET1 7 43
MSH1 0 0
LSM12 7 55
CIA2 1 0
EPT1 4 7
NDT80 25 242
YHR125W 3 2
ANS1 3 59
YHR127W 7 60
FUR1 3 3
ARP1 0 0
YHR130C 2 3
YHR131C 14 127
YHR131W-A 5 20
ECM14 15 304
IGO2 0 0
NSG1 4 9
WSS1 4 10
YCK1 26 612
SPL2 3 4
ARO9 11 66
YHR137C-A 4 10
YHR138C 9 50
SPS100 9 89
YHR139C-A 11 45
YHR140W 12 49
RPL42B 0 0
CHS7 4 9
DSE2 4 5
RPC10 0 0
DCD1 8 97
YHR145C 2 1
CRP1 7 26
MRPL6 0 0
IMP3 1 0
SKG6 15 274
PEX28 19 185
MTC6 13 79
SPO12 5 15
SPO16 7 52
RTT107 16 105
YSP1 18 79
LIN1 15 165
REC104 7 32
KEL1 9 67
TDA11 14 169
PEX18 6 127
YAP1801 16 253
MPC2 4 9
SOL3 1 0
DNA2 2 1
PRP8 4 5
YHR165W-A 0 0
CDC23 3 4
THP2 5 9
MTG2 1 0
DBP8 0 0
NMD3 0 0
ATG7 5 20
SPC97 9 45
YHR173C 16 239
ENO2 7 89
CTR2 18 47
YHR175W-A 1 0
FMO1 23 205
YHR177W 20 253
STB5 1 0
OYE2 4 12
YHR180W 1 0
YHR180W-A 2 9
YHR180C-B 0 0
SVP26 2 1
YHR182W 21 190
YHR182C-A 1 0
GND1 2 1
SSP1 20 116
PFS1 6 14
KOG1 2 1
IKI1 4 6
GPI16 0 0
PTH1 0 0
ERG9 2 2
CTF8 0 0
LNP1 11 77
EGD2 4 32
YHR193C-A 2 10
MDM31 7 36
NVJ1 2 1
UTP9 3 4
RIX1 1 0
AIM18 13 137
AIM46 14 71
NBL1 0 0
RPN10 1 0
PPX1 6 5
YHR202W 18 137
RPS4B 0 0
MNL1 29 400
SCH9 1 0
SKN7 6 29
SET5 18 260
BAT1 14 99
CRG1 14 66
YHR210C 12 113
FLO5 14 29
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 1 0
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 0 0
YHR214C-E 0 0
PHO12 1 0
IMD2 2 1
YHR217C 4 3
YHR218W 4 3
YHR218W-A 0 0
YHR219W 2 1
YHR219C-A 1 0
YIL177C 8 7
YIL177W-A 1 0
PAU14 0 0
VTH1 10 313
IMA3 0 0
YIL171W-A 1 0
YIL169C 8 89
YIL166C 22 178
YIL165C 0 0
