gene_name number_of_transposon_per_gene number_of_read_per_gene
MRP20 3 4
PDR15 60 1991
YDR406W-A 2 2
TRS120 1 0
ADE8 1 0
SIZ1 12 59
STE14 10 138
DFM1 9 69
RRP17 0 0
YDR413C 0 0
ERD1 5 4
YDR415C 6 120
SYF1 2 1
YDR417C 0 0
RPL12B 0 0
RAD30 22 299
HKR1 10 66
ARO80 15 161
SIP1 11 60
CAD1 9 87
DYN2 1 0
SNX41 14 127
YDR426C 10 97
RPN9 1 0
BNA7 4 55
TIF35 1 0
CYM1 14 160
YDR431W 4 27
NPL3 1 0
YDR433W 0 0
GPI17 4 12
PPM1 2 1
PPZ2 7 74
GPI19 0 0
THI74 7 28
LRS4 0 0
DOT1 9 89
APT2 7 132
YDR442W 1 0
SSN2 9 117
YDR444W 28 601
YDR445C 9 210
ECM11 5 50
RPS17B 6 17
ADA2 2 1
UTP6 0 0
RPS18A 0 0
YHP1 4 7
PPN1 15 579
TSA2 7 47
GUK1 0 0
YDR455C 6 75
NHX1 5 9
TOM1 33 319
HEH2 7 40
PFA5 7 117
TFB3 0 0
MFA1 1 0
YDR461C-A 0 0
MRPL28 0 0
STP1 21 314
SPP41 7 170
YDR464C-A 1 0
RMT2 6 53
PKH3 7 129
YDR467C 4 85
TLG1 4 9
SDC1 1 0
UGO1 1 0
RPL27B 3 2
TRS31 2 1
PRP3 7 58
JIP4 10 46
YDR476C 12 154
SNF1 2 1
SNM1 1 0
PEX29 7 16
DIG2 9 40
PHO8 23 649
CWC21 10 208
KRE2 6 57
VPS52 3 38
VPS72 1 0
VPS60 5 11
RIB3 0 0
PAC11 8 71
SLD5 2 1
PKH1 23 425
YDR491C 5 27
IZH1 14 136
MZM1 2 2
RSM28 4 63
VPS3 3 4
PUF6 2 1
ITR1 8 128
SEC20 4 74
LCD1 1 0
RPL37B 7 14
PLM2 18 303
SAM2 7 51
LPP1 11 336
SPG3 2 2
PSP1 7 57
GMC1 33 967
GIN4 16 71
GNP1 14 235
YDR509W 2 1
SMT3 0 0
YDR510C-A 0 0
SDH7 2 1
EMI1 12 316
GRX2 0 0
YDR514C 13 193
SLF1 4 12
EMI2 9 120
GRH1 11 83
EUG1 10 95
FPR2 5 25
URC2 22 729
YDR521W 1 0
SPS2 7 36
SPS1 15 182
AGE1 11 158
YDR524W-C 1 0
YDR524C-B 1 0
YDR524C-A 4 4
API2 9 26
SNA2 9 299
YDR526C 0 0
RBA50 2 3
HLR1 7 19
QCR7 1 0
APA2 10 132
CAB1 2 2
KRE28 4 26
HSP31 3 13
FIT1 4 39
YDR535C 17 100
STL1 20 290
YDR537C 1 0
PAD1 2 2
FDC1 9 20
IRC4 0 0
YDR541C 6 61
PAU10 2 1
YDR543C 8 59
YDR544C 4 4
YRF1-1 30 54
YDR545C-A 1 0
YEL077C 43 918
YEL077W-A 2 1
YEL076C-A 9 8
YEL076C 7 6
YEL075W-A 8 7
YEL075C 0 0
YEL074W 29 1456
YEL073C 8 265
RMD6 9 161
DLD3 29 658
DSF1 21 398
HXT13 33 638
YEL068C 6 633
YEL067C 36 1823
HPA3 19 321
SIT1 47 1125
AVT2 33 1173
CAN1 33 806
NPR2 15 74
CIN8 10 143
PRB1 39 418
SOM1 6 19
HHY1 47 831
PCM1 5 4
YEL057C 30 490
HAT2 27 1109
POL5 4 4
RPL12A 9 117
YEL053W-A 6 76
MAK10 36 621
AFG1 21 139
VMA8 1 0
YEL050W-A 2 1
RML2 1 0
PAU2 7 78
TCA17 2 1
FRD1 26 1072
GLY1 7 107
YEL045C 30 521
IES6 5 16
YEL043W 71 2307
GDA1 32 833
YEF1 23 474
UTR2 44 1085
CYC7 13 168
UTR4 22 794
RAD23 15 226
ANP1 13 84
UTR5 79 1344
YEL034C-A 11 206
HYP2 5 125
MTC7 71 1027
MCM3 2 1
YEL032C-A 0 0
SPF1 15 62
YEL030C-A 6 59
ECM10 42 1477
BUD16 10 79
YEL028W 23 386
VMA3 0 0
SNU13 2 1
YEL025C 104 3261
RIP1 2 1
YEL023C 135 4251
GEA2 143 3255
URA3 884 144856
YEL020C-B 0 0
TIM9 2 21
YEL020C 141 4168
MMS21 14 159
YEL018C-A 16 342
EAF5 30 673
PMP2 6 403
GTT3 92 1805
NPP2 112 6027
EDC3 139 5513
YEL014C 88 1956
VAC8 26 275
UBC8 17 63
GLC3 314 23437
YEL010W 70 2042
YEL009C-A 88 2560
GCN4 6 37
YEL008W 201 19390
YEL008C-A 48 4003
MIT1 144 4457
YEA6 186 6326
VAB2 85 2363
YEA4 152 5622
GIM4 12 151
WBP1 11 205
IRC22 118 5207
MNN1 382 15193
NOP16 44 466
PMI40 2 1
FMP52 186 9348
YND1 233 9415
NUG1 30 271
YER006C-A 83 3799
PAC2 140 4112
TMA20 78 3497
SEC3 164 5795
NTF2 0 0
YER010C 62 2255
TIR1 44 740
PRE1 7 83
PRP22 31 550
HEM14 3 8
BUD25 75 2292
FAA2 112 2838
BIM1 69 2029
AFG3 7 20
SPC25 9 39
ISC1 275 14451
SBH2 17 76
GPA2 121 3591
RPN3 11 331
SRB4 5 62
PRO3 3 6
YER023C-A 0 0
YAT2 133 6488
GCD11 1 0
CHO1 0 0
GAL83 41 920
MIG3 83 1865
SMB1 20 186
CHZ1 6 13
YPT31 11 153
FIR1 66 2463
ZRG8 63 1671
YER034W 66 3265
EDC2 91 3138
ARB1 6 12
PHM8 27 981
KRE29 2 1
YER038W-A 13 219
HVG1 18 410
YER039C-A 9 82
GLN3 24 838
YEN1 39 505
MXR1 22 891
SAH1 4 6
ERG28 1 0
MEI4 53 1166
ACA1 17 282
SPO73 20 605
YER046W-A 10 207
SAP1 47 1107
CAJ1 12 124
ISD11 1 0
TPA1 21 788
RSM18 1 0
JHD1 30 458
HOM3 3 3
PIC2 19 827
YER053C-A 0 0
GIP2 36 1581
HIS1 38 1419
FCY2 34 779
RPL34A 3 6
HMF1 6 156
PET117 1 0
PCL6 19 758
FCY21 32 530
FCY22 41 596
CEM1 0 0
GPP2 13 73
THO1 15 191
VHR2 19 591
ICL1 38 1327
RRT13 3 3
YER066C-A 8 34
RGI1 3 24
YER067C-A 3 24
MOT2 4 7
YER068C-A 3 2
ARG5,6 1 0
RNR1 3 3
TDA2 2 1
VTC1 5 35
ALD5 21 132
RPS24A 1 0
YOS1 1 0
PTP3 28 716
YER076C 22 298
YER076W-A 7 17
YER077C 17 474
ICP55 21 500
YER078W-A 7 40
YER079W 6 14
YER079C-A 6 46
AIM9 19 169
SER3 19 320
UTP7 4 8
GET2 1 0
YER084W 22 322
YER084W-A 2 1
YER085C 2 1
ILV1 2 32
AIM10 1 0
YER087C-A 0 0
SBH1 1 0
DOT6 31 405
YER088C-A 36 818
YER088W-B 13 336
PTC2 48 2246
TRP2 14 257
YER090C-A 0 0
MET6 2 1
YER091C-A 17 202
IES5 6 51
TSC11 19 206
AIM11 8 21
PUP3 2 1
RAD51 3 3
SHC1 26 197
YER097W 13 224
UBP9 30 608
PRS2 18 410
UBC6 15 159
AST2 16 247
RPS8B 2 2
SSA4 13 68
RTT105 8 67
NUP157 26 349
MAM1 20 210
GLE2 0 0
YER107W-A 3 8
KAP123 9 39
SWI4 7 6
LSM4 0 0
TMN3 17 250
BOI2 29 337
SPR6 12 91
SLX8 17 393
RPL23B 0 0
SHO1 7 47
AVT6 25 704
YER119C-A 11 110
SCS2 0 0
YER121W 4 5
GLO3 8 49
YCK3 6 8
DSE1 13 480
RSP5 5 4
NSA2 0 0
LCP5 2 2
VFA1 5 12
SAK1 22 329
COM2 22 123
RPS26B 0 0
PMD1 48 998
GLC7 4 3
YER133W-A 1 0
YER134C 4 7
YER135C 6 26
GDI1 4 64
YER137C 7 97
YER137W-A 2 1
YER138W-A 1 0
RTR1 5 81
EMP65 15 244
COX15 2 1
MAG1 9 70
DDI1 15 292
UBP5 32 345
FTR1 32 723
YER145C-A 5 27
LSM5 1 0
SCC4 9 212
YER147C-A 0 0
SPT15 1 0
YER148W-A 6 24
PEA2 12 108
SPI1 9 165
UBP3 12 49
YER152C 13 328
YER152W-A 12 103
PET122 5 18
OXA1 4 8
BEM2 7 7
YER156C 12 197
COG3 5 63
YER158C 15 139
YER158W-A 3 4
BUR6 3 3
SPT2 3 2
RAD4 5 31
GCG1 7 63
CHD1 19 400
PAB1 0 0
YER165C-A 0 0
DNF1 40 860
BCK2 9 24
CCA1 1 0
RPH1 22 378
ADK2 8 63
RAD3 1 0
BRR2 15 49
YER172C-A 3 32
RAD24 10 184
GRX4 11 231
TMT1 15 320
YER175W-A 3 2
ECM32 71 2061
BMH1 4 5
PDA1 4 6
DMC1 22 223
ISC10 18 216
SLO1 3 18
YER181C 4 3
FMP10 4 6
FAU1 16 132
TOG1 30 352
PUG1 9 101
YER186C 21 162
YER187W 11 50
YER188W 18 560
YER188C-A 13 187
YER189W 2 1
YRF1-2 45 207
YER190C-A 1 0
YER190C-B 2 1
YFL068W 1 0
YFL067W 1 0
YFL066C 4 3
YFL065C 2 1
YFL064C 5 7
YFL063W 17 124
COS4 16 188
DDI2 4 4
SNO3 9 118
SNZ3 5 11
THI5 8 31
AGP3 47 594
YFL054C 67 1045
DAK2 54 1099
YFL052W 39 773
YFL051C 9 75
ALR2 107 3531
SWP82 37 409
EMP47 0 0
RGD2 25 386
FMP32 20 226
SEC53 1 0
OTU1 18 401
YFL042C 58 1117
YFL041W-A 4 11
FET5 45 1099
YFL040W 49 1168
ACT1 2 1
YPT1 0 0
TUB2 3 2
RPO41 6 6
MOB2 31 667
RPL22B 17 87
YFL034W 77 1718
RIM15 34 486
YFL032W 18 127
HAC1 13 121
YFL031C-A 2 2
AGX1 56 2339
CAK1 0 0
CAF16 27 705
GYP8 48 1570
STE2 32 728
BST1 40 400
EPL1 5 26
BUD27 104 2289
FRS2 2 2
YFL021C-A 175 7378
GAT1 156 5345
PAU5 6 20
YFL019C 7 8
LPD1 8 12
SMX2 0 0
GNA1 1 0
MDJ1 31 1409
YFL015W-A 36 396
YFL015C 92 1755
HSP12 16 128
YFL013W-A 149 7754
IES1 185 8568
YFL012W-A 81 3843
YFL012W 31 926
HXT10 130 5592
AUA1 20 339
WWM1 47 1164
CDC4 9 100
SMC1 3 2
BLM10 431 15672
SEC4 0 0
VTC2 187 6285
MSH4 370 11308
SPB4 10 211
DEG1 33 346
LOC1 28 288
NIC96 123 3872
YPI1 8 23
RPN11 8 8
SAD1 7 40
YFR006W 206 9723
YFH7 161 7756
FAR7 26 292
GCN20 196 7770
YFR009W-A 15 150
UBP6 13 375
YFR010W-A 20 436
MIC19 50 1476
DCV1 101 6372
YFR012W-A 6 64
IOC3 229 8617
CMK1 163 6171
GSY1 235 10141
YFR016C 209 7587
IGD1 60 2421
YFR018C 238 17940
FAB1 121 3581
YFR020W 44 1296
ATG18 24 235
ROG3 144 4340
PES4 90 2842
LSB3 43 492
HIS2 65 2035
ULI1 72 2134
ECO1 1 0
CDC14 7 82
PTR3 3 2
MET10 19 196
SMC2 3 2
RPL2A 16 145
RRT5 55 595
RPL29 25 621
YFR032C-B 36 953
QCR6 28 902
PHO4 168 4841
YFR034W-A 65 2233
YFR035C 51 800
CDC26 19 397
YFR036W-A 9 139
RSC8 8 124
IRC5 78 1919
OSW7 42 962
SAP155 48 518
ERJ5 60 2978
KEG1 2 3
IRC6 15 182
DUG1 66 1332
YFR045W 35 701
CNN1 8 99
BNA6 25 833
RMD8 59 1334
YMR31 6 21
PRE4 1 0
RET2 46 2006
RPN12 5 8
YFR052C-A 21 145
HXK1 34 1075
YFR054C 13 294
YFR056C 14 123
IRC7 23 359
YFR057W 1 0
COS12 0 0
YGL262W 0 0
PAU11 1 0
YGL260W 4 4
YPS5 0 0
YGL258W-A 3 15
VEL1 7 72
MNT2 25 916
ADH4 7 17
ZRT1 3 2
FZF1 29 569
HXK2 17 101
RTG2 1 0
HFM1 28 937
RMR1 2 1
ZIP2 32 627
PDE1 9 64
BRR6 0 0
RAI1 0 0
GUS1 2 2
RTF1 12 240
TAD1 2 1
YGL242C 8 159
KAP114 8 48
DOC1 2 1
YGL239C 3 13
CSE1 3 11
HAP2 7 33
MTO1 11 245
YGL235W 4 37
ADE5,7 1 0
SEC15 3 3
TAN1 5 6
EMC4 6 8
YGL230C 1 0
SAP4 19 295
SHE10 11 42
VID30 7 116
OST5 4 7
MTC3 3 3
VRG4 1 0
SDT1 6 64
COG1 2 1
EDC1 3 3
NIF3 3 11
FRA2 3 19
MDM34 3 18
YGL218W 1 0
YGL217C 4 24
KIP3 19 371
CLG1 7 125
YGL214W 1 0
SKI8 3 2
VAM7 5 13
NCS6 3 3
YPT32 11 141
MIG2 8 31
SIP2 13 51
SPT16 5 4
CHC1 5 4
POX1 19 359
YGL204C 3 4
KEX1 11 66
ARO8 12 277
MCM6 1 0
EMP24 3 5
YGL199C 3 3
YIP4 4 4
MDS3 11 318
DSD1 14 228
GCN1 7 41
YGL194C-A 2 3
HOS2 7 10
YGL193C 10 41
IME4 8 56
COX13 3 3
CDC55 4 3
RPS26A 0 0
YGL188C-A 0 0
YGL188C 7 73
COX4 0 0
TPN1 21 346
YGL185C 14 232
STR3 22 244
MND1 11 299
YGL182C 3 2
GTS1 11 173
ATG1 4 3
TOS3 25 195
MPT5 18 91
YGL177W 9 42
YGL176C 14 90
SAE2 2 1
BUD13 8 218
XRN1 11 73
NUP49 2 3
ROK1 2 1
SPO74 12 100
SUA5 1 0
HUR1 4 5
PMR1 4 4
CUP2 5 32
YGL165C 14 50
YRB30 16 89
RAD54 3 2
SUT1 7 125
YIP5 4 89
AIM14 8 27
YGL159W 11 66
RCK1 15 212
ARI1 7 79
AMS1 27 443
CDC43 1 0
LYS5 4 19
PEX14 13 111
YGL152C 14 216
NUT1 36 346
INO80 5 6
YGL149W 6 61
ARO2 1 0
RPL9A 4 7
RRT6 15 166
TIP20 9 112
ROG1 15 108
MRF1 2 1
GPI10 1 0
HUL5 27 510
YGL140C 19 228
FLC3 16 348
YGL138C 13 51
SEC27 10 66
MRM2 16 297
RPL1B 1 0
PCL10 9 217
ITC1 20 347
YGL132W 2 1
SNT2 7 126
CEG1 0 0
RSM23 1 0
CWC23 0 0
SOH1 0 0
SCS3 16 77
MET13 2 13
MON1 5 8
RPS2 0 0
YGL123C-A 0 0
NAB2 5 6
GPG1 5 15
PRP43 4 3
COQ8 1 0
YGL118C 16 415
YGL117W 16 179
CDC20 2 1
SNF4 1 0
YGL114W 18 79
SLD3 6 23
TAF6 0 0
NSA1 6 10
CUE3 17 629
YGL109W 13 83
YGL108C 5 23
RMD9 3 3
MLC1 0 0
ARC1 3 7
VPS73 14 124
RPL28 0 0
YGL102C 0 0
YGL101W 1 0
SEH1 4 39
LSG1 0 0
USE1 0 0
SRM1 5 10
TOS8 18 231
VPS45 0 0
PAN2 16 168
SPC105 10 84
NUP145 20 534
NBP35 1 0
LIF1 16 229
MF(ALPHA)2 10 454
YGL088W 8 84
MMS2 8 16
MAD1 23 908
LCL3 11 90
GUP1 3 4
SCY1 23 696
YGL082W 21 244
YGL081W 10 100
MPC1 3 28
KXD1 14 59
DBP3 16 91
HNM1 12 304
RPL7A 1 0
MPS2 5 13
YGL074C 8 452
HSF1 20 204
YGL072C 16 146
AFT1 32 553
RPB9 5 17
YGL069C 0 0
MNP1 0 0
NPY1 13 163
SGF73 3 33
ALG2 9 211
MRH4 2 1
PUS2 79 2522
YGL063C-A 21 677
PYC1 18 148
DUO1 7 87
YBP2 20 196
PKP2 27 717
RAD6 2 1
GEP7 31 664
SDS23 21 124
OLE1 1 0
ERV14 2 2
PRM8 12 136
YGL052W 16 241
MST27 25 244
TYW3 18 230
TIF4632 24 411
RPT6 2 1
ALG13 7 288
RIM8 76 1886
RNA15 6 8
DST1 20 453
YGL042C 10 207
YGL041C-B 17 382
YGL041W-A 16 308
YGL041C 4 38
HEM2 2 1
YGL039W 35 948
OCH1 1 0
PNC1 24 593
YGL036W 58 721
MIG1 28 468
YGL034C 32 122
HOP2 27 184
AGA2 3 21
RPL24A 21 303
RPL30 0 0
CGR1 1 0
SCW11 50 1028
CWH41 74 1887
TRP5 30 316
PGD1 43 1136
YGL024W 27 313
PIB2 132 3791
STT3 8 86
ALK1 138 6049
GET1 5 7
CKB1 21 574
JAC1 1 0
ATE1 84 2364
KAP122 104 1749
YGL015C 31 568
PUF4 91 2370
YGL014C-A 7 71
PDR1 173 6748
ERG4 6 28
SCL1 7 207
MPO1 55 1927
LEU1 128 3888
PMA1 4 4
YGL007C-A 4 22
BRP1 53 3715
YGL006W-A 51 531
PMC1 404 20278
COG7 70 1566
RPN14 200 6935
CDH1 130 3017
ERP6 112 3529
ERG26 5 27
EFM5 100 1598
SWC4 108 4373
CUL3 199 9278
PEX31 213 6983
TFG2 40 356
PRP18 56 5882
ECT1 93 3283
STF2 40 1029
SEC9 15 353
NMA2 152 5529
YGR011W 53 2429
YGR012W 103 2519
SNU71 83 1427
MSB2 159 2383
YGR015C 185 9155
YGR016W 35 1658
YGR017W 58 1793
YGR018C 26 657
UGA1 152 6257
VMA7 1 0
YGR021W 83 1420
YGR022C 18 317
MTL1 75 1603
THG1 2 1
YGR025W 81 3628
YGR026W 73 2261
RPS25A 12 114
MSP1 44 770
ERV1 0 0
POP6 2 7
IMO32 162 6156
NAG1 84 2911
GSC2 194 7413
TIM21 22 210
RPL26B 24 256
YGR035C 4 8
YGR035W-A 28 597
CAX4 3 7
ACB1 3 2
ORM1 26 598
YGR039W 9 119
KSS1 23 792
BUD9 61 1412
YGR042W 38 461
NQM1 21 358
RME1 17 233
YGR045C 38 642
TAM41 6 18
TFC4 2 3
UFD1 8 52
SCM4 32 1134
YGR050C 30 726
YGR051C 21 530
FMP48 20 439
YGR053C 30 393
YGR054W 25 281
MUP1 29 304
RSC1 21 505
LST7 5 15
PEF1 4 5
SPR3 24 327
ERG25 0 0
ADE6 2 1
COX18 1 0
SPT4 8 42
YGR064W 27 505
VHT1 1 0
YGR066C 9 258
YGR067C 34 1257
ART5 122 4814
YGR068W-A 5 175
YGR069W 20 492
ROM1 38 321
ENV11 10 395
UPF3 9 139
YGR073C 4 3
SMD1 0 0
PRP38 1 0
MRPL25 6 78
PEX8 19 496
PAC10 7 90
YGR079W 29 630
TWF1 13 353
SLX9 7 56
TOM20 3 33
GCD2 1 0
MRP13 10 80
RPL11B 1 0
PIL1 12 401
PDC6 49 1155
CTT1 20 343
NNF2 45 1126
UTP22 1 0
PRP31 8 68
DBF2 3 2
DRN1 13 61
VAS1 5 6
RRP46 0 0
TPC1 45 1609
ASK10 35 399
ESP1 0 0
TEL2 1 0
MDR1 12 36
PCP1 2 2
GTF1 0 0
NOP7 1 0
SRB5 1 0
VMA21 0 0
VOA1 5 20
YGR107W 22 304
CLB1 13 407
CLB6 10 170
CLD1 8 42
YGR111W 11 65
SHY1 1 0
DAM1 2 13
YGR114C 8 38
YGR115C 1 0
SPT6 3 66
YGR117C 19 132
RPS23A 2 1
NUP57 6 5
COG2 1 0
MEP1 28 366
YGR121W-A 19 340
YGR122W 9 61
YGR122C-A 0 0
PPT1 9 71
ASN2 10 198
YGR125W 14 437
YGR126W 4 5
YGR127W 21 815
UTP8 4 11
SYF2 2 26
YGR130C 19 229
FHN1 5 28
PHB1 3 9
PEX4 1 0
CAF130 27 361
PRE9 3 4
LSB1 5 9
YGR137W 1 0
TPO2 12 162
YGR139W 1 0
CBF2 5 4
VPS62 19 249
BTN2 5 121
SKN1 14 201
THI4 13 268
ENP2 2 2
ECL1 3 9
YGR146C-A 8 245
NAT2 4 22
RPL24B 5 25
YGR149W 4 12
CCM1 3 6
YGR151C 3 4
RSR1 6 12
YGR153W 7 113
GTO1 8 47
CYS4 6 27
PTI1 3 10
CHO2 5 49
MTR3 2 1
NSR1 4 19
YGR160W 0 0
RTS3 15 150
YGR161W-C 2 5
TIF4631 3 6
GTR2 9 175
YGR164W 5 9
MRPS35 0 0
TRS65 7 70
CLC1 1 0
YGR168C 3 17
PUS6 27 690
LSO2 1 0
PSD2 20 200
MSM1 1 0
YIP1 1 0
RBG2 10 80
CBP4 4 9
YGR174W-A 2 3
ERG1 1 0
YGR176W 14 274
ATF2 23 301
PBP1 10 91
OKP1 2 1
RNR4 2 1
TIM13 3 18
YGR182C 8 35
QCR9 1 0
UBR1 5 4
TYS1 1 0
TFG1 3 6
HGH1 3 10
BUB1 4 39
CRH1 7 41
YGR190C 1 0
HIP1 1 0
TDH3 4 4
PDX1 12 87
XKS1 15 161
SKI6 3 46
FYV8 9 40
SNG1 17 178
YPP1 0 0
PMT6 22 359
ELP2 7 66
YGR201C 9 107
PCT1 17 338
YCH1 19 178
ADE3 17 239
YGR204C-A 1 0
TDA10 5 85
MVB12 0 0
CIR1 4 11
SER2 1 0
TRX2 1 0
YGR210C 20 378
ZPR1 2 1
SLI1 10 311
RTA1 11 45
RPS0A 7 35
RSM27 0 0
GPI1 3 33
CCH1 17 84
CRM1 0 0
YGR219W 3 4
MRPL9 1 0
TOS2 14 93
PET54 1 0
HSV2 2 1
AZR1 9 103
AMA1 8 40
YGR226C 1 0
DIE2 7 38
YGR228W 2 82
SMI1 9 149
BNS1 21 464
PHB2 0 0
NAS6 4 3
PHO81 20 201
YHB1 7 21
MIC26 7 134
SPG1 4 28
YGR237C 26 591
KEL2 28 426
PEX21 19 472
PFK1 4 4
YGR240C-A 7 28
YAP1802 25 497
YGR242W 4 3
MPC3 1 0
LSC2 17 207
SDA1 3 2
BRF1 2 1
CPD1 9 159
SOL4 10 140
MGA1 12 48
YGR250C 17 447
NOP19 5 10
GCN5 0 0
PUP2 2 1
ENO1 11 57
COQ6 4 6
GND2 22 360
MTM1 2 1
RAD2 22 680
YGR259C 5 9
TNA1 12 92
APL6 15 85
BUD32 3 2
SAY1 13 285
MES1 2 1
YGR265W 8 104
YGR266W 14 260
FOL2 0 0
HUA1 8 34
YGR269W 13 97
YTA7 26 124
YGR270C-A 3 30
SLH1 29 690
EFG1 1 0
YGR273C 0 0
TAF1 5 6
RTT102 5 18
RNH70 14 367
CAB4 0 0
CWC22 6 57
SCW4 10 52
PXR1 4 6
YOR1 34 550
BGL2 3 2
YGR283C 0 0
ERV29 7 116
ZUO1 4 7
BIO2 11 107
IMA1 16 417
MAL13 6 25
MAL11 10 194
YGR290W 1 0
YGR291C 2 5
MAL12 7 200
YGR293C 2 3
PAU12 2 1
COS6 9 35
YRF1-3 33 54
YGR296C-A 1 0
YGR296C-B 3 2
YHL050C 24 528
YHL050W-A 4 8
YHL049C 1 0
YHL048C-A 8 51
COS8 35 652
ARN2 54 2096
YHL046W-A 16 720
PAU13 10 125
YHL045W 12 23
YHL044W 17 341
ECM34 24 370
YHL042W 43 905
YHL041W 30 314
ARN1 39 1153
EFM1 49 1178
CBP2 10 274
YHL037C 37 755
MUP3 90 3060
VMR1 112 4365
YHL034W-A 7 39
SBP1 9 120
RPL8A 5 15
GUT1 96 2928
GOS1 2 1
YHL030W-A 1 0
ECM29 168 6610
OCA5 58 1774
WSC4 54 813
RIM101 91 3037
YHL026C 111 6849
SNF6 105 4176
RIM4 194 7688
NPR3 73 726
SPO11 64 563
AIM17 86 2095
OPI1 31 588
YHL019W-A 36 986
APM2 91 3376
YHL018W 23 952
YHL017W 116 4000
DUR3 224 8715
YHL015W-A 6 14
RPS20 0 0
YLF2 103 4169
OTU2 72 2129
YHL012W 166 6625
PRS3 2 3
ETP1 163 6106
YAP3 115 4931
YHL008C 231 6195
STE20 355 17541
YHL006W-A 102 6747
SHU1 277 28590
YHL005C 231 9049
MRP4 11 95
LAG1 208 9485
YHL002C-A 95 4002
HSE1 253 18604
RPL14B 86 2030
OSH7 229 10230
QCR10 55 3412
LEU5 84 1883
TCD1 225 9300
NEM1 128 2792
GPA1 15 180
TIM10 16 264
STP2 100 1871
ERG11 17 403
YHR007C-A 112 10681
SOD2 22 154
TDA3 116 2293
RPL27A 0 0
DIA4 3 13
VPS29 1 0
ARD1 10 151
SPO13 37 590
MIP6 94 2325
YSC84 59 1488
YSC83 47 1155
ARG4 2 2
DED81 2 1
YHR020W 3 4
RPS27B 0 0
ECM12 22 357
YHR022C 35 2010
YHR022C-A 12 190
MYO1 46 450
MAS2 5 7
THR1 0 0
VMA16 1 0
RPN1 3 2
DAP2 36 613
YHR028W-A 28 506
YHI9 33 495
SLT2 27 697
RRM3 61 1033
ERC1 114 4888
YHR032W-A 15 478
YHR032C-A 14 470
YHR033W 67 4232
PIH1 50 1182
NEL1 40 1414
BRL1 9 263
PUT2 26 235
RRF1 3 3
MSC7 36 836
VMA10 3 2
BCD1 9 60
SRB2 8 36
NCP1 6 6
DOG2 14 365
DOG1 10 113
YHR045W 16 204
INM1 18 678
AAP1 64 1771
YHK8 39 1127
FSH1 12 377
YHR049C-A 30 189
SMF2 13 204
YHR050W-A 7 10
COX6 0 0
CIC1 1 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 15 17
YHR054W-A 0 0
CUP1-2 0 0
RSC30 38 287
YHR056W-A 16 121
CPR2 26 669
MED6 10 214
FYV4 0 0
VMA22 2 11
GIC1 28 886
RPP1 0 0
PAN5 13 155
YHR063W-A 5 25
SSZ1 9 202
RRP3 4 5
SSF1 17 224
HTD2 3 13
DYS1 5 5
RRP4 1 0
YHR069C-A 1 0
TRM5 0 0
YHR070C-A 6 48
PCL5 33 686
YHR071C-A 4 40
ERG7 2 1
NOP10 0 0
OSH3 32 1621
YHR073W-A 1 0
YHR073C-B 1 0
QNS1 4 3
PPE1 7 34
PTC7 14 209
NMD2 24 664
YHR078W 17 292
IRE1 10 72
SAE3 0 0
YHR080C 41 888
LRP1 7 21
KSP1 29 785
SAM35 1 0
STE12 19 106
IPI1 1 0
NAM8 26 656
YHR086W-A 13 158
RTC3 12 79
RPF1 1 0
GAR1 3 3
YNG2 1 0
MSR1 1 0
HXT4 20 492
AHT1 11 320
HXT1 22 392
YHR095W 14 93
HXT5 24 766
YHR097C 48 1213
SFB3 20 359
TRA1 5 6
GEP4 1 0
BIG1 3 4
KIC1 8 41
SBE22 13 141
GRE3 6 71
YPT35 7 83
TRR2 5 6
CDC12 2 1
GGA2 10 120
CTM1 17 198
ERP5 11 100
UBA4 4 3
YHR112C 9 139
APE4 10 95
BZZ1 27 127
DMA1 20 260
COX23 9 167
TOM71 24 1420
ORC6 1 0
SET1 9 103
MSH1 2 2
LSM12 7 94
CIA2 0 0
EPT1 6 15
NDT80 19 204
YHR125W 1 0
ANS1 10 47
YHR127W 7 50
FUR1 13 126
ARP1 2 1
YHR130C 3 2
YHR131C 14 58
YHR131W-A 1 0
ECM14 12 121
IGO2 4 8
NSG1 10 186
WSS1 8 59
YCK1 30 163
SPL2 4 85
ARO9 6 53
YHR137C-A 2 7
YHR138C 4 4
SPS100 11 65
YHR139C-A 13 182
YHR140W 11 184
RPL42B 1 0
CHS7 5 54
DSE2 5 70
RPC10 0 0
DCD1 10 69
YHR145C 3 10
CRP1 6 52
MRPL6 0 0
IMP3 0 0
SKG6 18 471
PEX28 17 212
MTC6 16 123
SPO12 8 41
SPO16 2 1
RTT107 33 1228
YSP1 21 278
LIN1 19 246
REC104 6 85
KEL1 13 73
TDA11 11 148
PEX18 2 4
YAP1801 13 76
MPC2 3 2
SOL3 7 34
DNA2 4 22
PRP8 10 21
YHR165W-A 2 1
CDC23 4 64
THP2 3 5
MTG2 4 8
DBP8 2 2
NMD3 3 4
ATG7 3 4
SPC97 11 21
YHR173C 9 376
ENO2 2 1
CTR2 14 127
YHR175W-A 2 5
FMO1 26 168
YHR177W 18 399
STB5 1 0
OYE2 5 23
YHR180W 8 193
YHR180W-A 6 33
YHR180C-B 1 0
SVP26 2 6
YHR182W 24 634
YHR182C-A 1 0
GND1 2 1
SSP1 12 273
PFS1 16 394
