gene_name number_of_transposon_per_gene number_of_read_per_gene
NCB2 3 4
UTP5 0 0
HPT1 0 0
URH1 14 584
YDR401W 5 54
DIT2 5 54
DIT1 7 87
RPB7 0 0
MRP20 11 189
PDR15 73 5924
YDR406W-A 2 10
TRS120 6 9
ADE8 2 1
SIZ1 17 420
STE14 8 153
DFM1 7 130
RRP17 1 0
YDR413C 1 0
ERD1 4 3
YDR415C 7 31
SYF1 1 0
YDR417C 1 0
RPL12B 1 0
RAD30 7 32
HKR1 15 275
ARO80 7 231
SIP1 21 653
CAD1 13 251
DYN2 3 2
SNX41 14 62
YDR426C 1 0
RPN9 0 0
BNA7 4 20
TIF35 0 0
CYM1 19 409
YDR431W 3 27
NPL3 1 0
YDR433W 2 9
GPI17 5 6
PPM1 6 7
PPZ2 11 42
GPI19 1 0
THI74 5 153
LRS4 2 1
DOT1 13 682
APT2 2 8
YDR442W 5 106
SSN2 21 248
YDR444W 6 15
YDR445C 10 51
ECM11 6 86
RPS17B 4 142
ADA2 3 3
UTP6 1 0
RPS18A 6 16
YHP1 8 227
PPN1 22 617
TSA2 5 4
GUK1 0 0
YDR455C 1 0
NHX1 14 80
TOM1 39 906
HEH2 12 263
PFA5 5 10
TFB3 3 2
MFA1 0 0
YDR461C-A 4 6
MRPL28 0 0
STP1 6 18
SPP41 8 104
YDR464C-A 1 0
RMT2 7 137
PKH3 11 733
YDR467C 4 141
TLG1 1 0
SDC1 1 0
UGO1 3 21
RPL27B 3 6
TRS31 3 2
PRP3 7 10
JIP4 20 1864
YDR476C 12 70
SNF1 7 11
SNM1 2 1
PEX29 8 30
DIG2 8 65
PHO8 18 544
CWC21 13 536
KRE2 10 116
VPS52 5 122
VPS72 11 50
VPS60 5 23
RIB3 1 0
PAC11 16 145
SLD5 5 6
PKH1 29 1527
YDR491C 13 278
IZH1 1 0
MZM1 5 57
RSM28 4 43
VPS3 4 6
PUF6 11 139
ITR1 11 159
SEC20 5 75
LCD1 3 2
RPL37B 1 0
PLM2 7 66
SAM2 10 331
LPP1 7 38
SPG3 1 0
PSP1 8 57
GMC1 24 1096
GIN4 6 10
GNP1 4 5
YDR509W 2 1
SMT3 0 0
YDR510C-A 0 0
SDH7 3 19
EMI1 9 417
GRX2 7 67
YDR514C 12 267
SLF1 2 1
EMI2 11 201
GRH1 5 15
EUG1 6 18
FPR2 3 46
URC2 6 67
YDR521W 0 0
SPS2 3 10
SPS1 19 731
AGE1 10 113
YDR524W-C 1 0
YDR524C-B 0 0
YDR524C-A 3 2
API2 5 6
SNA2 18 202
YDR526C 1 0
RBA50 2 1
HLR1 18 771
QCR7 0 0
APA2 11 53
CAB1 4 5
KRE28 1 0
HSP31 6 47
FIT1 6 83
YDR535C 8 234
STL1 13 663
YDR537C 9 493
PAD1 10 612
FDC1 9 96
IRC4 6 42
YDR541C 5 50
PAU10 2 1
YDR543C 17 367
YDR544C 15 446
YRF1-1 37 62
YDR545C-A 4 3
YEL077C 62 2141
YEL077W-A 4 4
YEL076C-A 8 8
YEL076C 8 8
YEL075W-A 9 9
YEL075C 2 1
YEL074W 20 238
YEL073C 1 0
RMD6 10 136
DLD3 25 1011
DSF1 20 543
HXT13 24 1601
YEL068C 2 5
YEL067C 30 1043
HPA3 11 177
SIT1 34 2451
AVT2 17 213
CAN1 25 855
NPR2 12 331
CIN8 12 50
PRB1 64 1732
SOM1 17 1088
HHY1 19 1244
PCM1 2 1
YEL057C 14 253
HAT2 8 32
POL5 5 4
RPL12A 1 0
YEL053W-A 1 0
MAK10 9 18
AFG1 11 290
VMA8 1 0
YEL050W-A 2 1
RML2 15 100
PAU2 0 0
TCA17 2 1
FRD1 18 1975
GLY1 0 0
YEL045C 22 594
IES6 1 0
YEL043W 23 267
GDA1 16 516
YEF1 15 168
UTR2 12 140
CYC7 2 4
UTR4 14 108
RAD23 4 3
ANP1 8 16
UTR5 31 599
YEL034C-A 6 30
HYP2 4 4
MTC7 40 1318
MCM3 6 136
YEL032C-A 0 0
SPF1 44 1106
YEL030C-A 3 17
ECM10 13 233
BUD16 2 1
YEL028W 8 424
VMA3 0 0
SNU13 0 0
YEL025C 59 3551
RIP1 6 36
YEL023C 29 1738
GEA2 48 2299
URA3 530 53507
YEL020C-B 0 0
TIM9 1 0
YEL020C 39 1222
MMS21 4 5
YEL018C-A 4 5
EAF5 13 76
PMP2 3 15
GTT3 20 319
NPP2 26 619
EDC3 21 535
YEL014C 31 1227
VAC8 8 230
UBC8 16 419
GLC3 61 2880
YEL010W 18 493
YEL009C-A 22 707
GCN4 13 111
YEL008W 77 8001
YEL008C-A 25 1196
MIT1 38 723
YEA6 26 1293
VAB2 21 635
YEA4 24 809
GIM4 7 171
WBP1 3 4
IRC22 27 1797
MNN1 63 3041
NOP16 5 5
PMI40 0 0
FMP52 26 438
YND1 44 1247
NUG1 16 90
YER006C-A 22 1435
PAC2 29 1371
TMA20 15 156
SEC3 36 426
NTF2 0 0
YER010C 12 258
TIR1 15 411
PRE1 2 3
PRP22 17 834
HEM14 15 182
BUD25 42 1321
FAA2 22 1256
BIM1 27 571
AFG3 26 391
SPC25 3 3
ISC1 126 7433
SBH2 4 3
GPA2 50 845
RPN3 9 388
SRB4 3 3
PRO3 1 0
YER023C-A 0 0
YAT2 59 5514
GCD11 2 6
CHO1 2 1
GAL83 22 1290
MIG3 22 265
SMB1 0 0
CHZ1 2 1
YPT31 6 42
FIR1 28 732
ZRG8 17 547
YER034W 40 1694
EDC2 51 4060
ARB1 4 5
PHM8 15 594
KRE29 4 3
YER038W-A 4 25
HVG1 10 201
YER039C-A 4 19
GLN3 13 229
YEN1 15 227
MXR1 12 752
SAH1 1 0
ERG28 3 2
MEI4 27 1325
ACA1 22 705
SPO73 3 7
YER046W-A 2 3
SAP1 26 1432
CAJ1 5 31
ISD11 2 2
TPA1 17 743
RSM18 0 0
JHD1 20 523
HOM3 17 192
PIC2 11 548
YER053C-A 0 0
GIP2 23 189
HIS1 9 261
FCY2 8 82
RPL34A 5 40
HMF1 2 1
PET117 1 0
PCL6 7 20
FCY21 14 270
FCY22 18 345
CEM1 11 279
GPP2 10 234
THO1 8 22
VHR2 13 242
ICL1 29 3398
RRT13 3 8
YER066C-A 9 68
RGI1 6 454
YER067C-A 6 454
MOT2 5 41
YER068C-A 4 17
ARG5,6 3 2
RNR1 3 2
TDA2 4 58
VTC1 8 161
ALD5 7 401
RPS24A 0 0
YOS1 0 0
PTP3 14 281
YER076C 9 452
YER076W-A 1 0
YER077C 17 769
ICP55 22 664
YER078W-A 6 53
YER079W 6 103
YER079C-A 2 1
AIM9 14 177
SER3 9 130
UTP7 4 19
GET2 4 5
YER084W 11 116
YER084W-A 4 70
YER085C 4 70
ILV1 2 1
AIM10 12 261
YER087C-A 8 224
SBH1 2 1
DOT6 42 2588
YER088C-A 24 490
YER088W-B 12 326
PTC2 36 800
TRP2 17 355
YER090C-A 0 0
MET6 10 161
YER091C-A 20 1818
IES5 5 26
TSC11 16 464
AIM11 6 299
PUP3 0 0
RAD51 0 0
SHC1 15 370
YER097W 4 10
UBP9 17 253
PRS2 9 552
UBC6 6 53
AST2 7 367
RPS8B 2 8
SSA4 12 57
RTT105 3 2
NUP157 32 1259
MAM1 5 11
GLE2 0 0
YER107W-A 1 0
KAP123 3 16
SWI4 9 19
LSM4 0 0
TMN3 11 85
BOI2 30 2044
SPR6 9 217
SLX8 4 10
RPL23B 4 25
SHO1 8 27
AVT6 18 407
YER119C-A 17 586
SCS2 5 11
YER121W 13 196
GLO3 5 23
YCK3 4 3
DSE1 15 495
RSP5 5 5
NSA2 0 0
LCP5 0 0
VFA1 12 610
SAK1 35 1137
COM2 16 294
RPS26B 3 2
PMD1 71 3718
GLC7 2 1
YER133W-A 0 0
YER134C 6 121
YER135C 9 473
GDI1 2 1
YER137C 5 5
YER137W-A 3 3
YER138W-A 0 0
RTR1 5 28
EMP65 11 105
COX15 12 188
MAG1 6 24
DDI1 17 183
UBP5 41 1432
FTR1 3 41
YER145C-A 10 292
LSM5 0 0
SCC4 16 191
YER147C-A 0 0
SPT15 0 0
YER148W-A 1 0
PEA2 7 87
SPI1 6 222
UBP3 9 108
YER152C 13 85
YER152W-A 7 81
PET122 18 431
OXA1 15 221
BEM2 17 468
YER156C 7 39
COG3 9 57
YER158C 9 34
YER158W-A 4 14
BUR6 3 9
SPT2 4 3
RAD4 10 106
GCG1 18 599
CHD1 0 0
PAB1 2 1
YER165C-A 1 0
DNF1 68 1943
BCK2 14 95
CCA1 2 1
RPH1 20 659
ADK2 14 998
RAD3 3 3
BRR2 10 18
YER172C-A 0 0
RAD24 7 12
GRX4 4 45
TMT1 4 4
YER175W-A 4 80
ECM32 59 2589
BMH1 6 7
PDA1 11 75
DMC1 15 507
ISC10 5 66
SLO1 4 123
YER181C 2 2
FMP10 5 55
FAU1 8 44
TOG1 14 197
PUG1 3 14
YER186C 12 439
YER187W 9 91
YER188W 6 64
YER188C-A 21 1041
YER189W 0 0
YRF1-2 48 198
YER190C-A 0 0
YER190C-B 5 4
YFL068W 4 4
YFL067W 1 0
YFL066C 7 6
YFL065C 2 1
YFL064C 7 6
YFL063W 28 3817
COS4 8 31
DDI2 5 46
SNO3 3 9
SNZ3 4 53
THI5 6 5
AGP3 16 865
YFL054C 46 3090
DAK2 16 383
YFL052W 16 422
YFL051C 12 217
ALR2 53 3332
SWP82 28 2073
EMP47 11 140
RGD2 15 139
FMP32 9 39
SEC53 0 0
OTU1 14 119
YFL042C 22 1138
YFL041W-A 2 2
FET5 22 103
YFL040W 34 1755
ACT1 1 0
YPT1 0 0
TUB2 8 7
RPO41 33 370
MOB2 7 45
RPL22B 12 46
YFL034W 29 1379
RIM15 75 1827
YFL032W 7 106
HAC1 8 94
YFL031C-A 1 0
AGX1 37 2800
CAK1 1 0
CAF16 15 310
GYP8 21 677
STE2 18 98
BST1 33 384
EPL1 18 104
BUD27 54 1649
FRS2 1 0
YFL021C-A 69 2738
GAT1 40 795
PAU5 3 12
YFL019C 0 0
LPD1 11 191
SMX2 0 0
GNA1 2 1
MDJ1 38 847
YFL015W-A 10 90
YFL015C 31 646
HSP12 13 783
YFL013W-A 77 2922
IES1 88 3051
YFL012W-A 39 1283
YFL012W 9 134
HXT10 18 364
AUA1 6 47
WWM1 11 79
CDC4 5 7
SMC1 5 9
BLM10 192 11559
SEC4 1 0
VTC2 52 4137
MSH4 98 4350
SPB4 8 14
DEG1 40 877
LOC1 8 184
NIC96 30 1858
YPI1 2 29
RPN11 2 2
SAD1 3 4
YFR006W 38 1030
YFH7 30 2204
FAR7 6 34
GCN20 36 912
YFR009W-A 1 0
UBP6 23 525
YFR010W-A 8 116
MIC19 17 421
DCV1 26 1271
YFR012W-A 0 0
IOC3 49 1735
CMK1 31 393
GSY1 62 4459
YFR016C 67 2156
IGD1 54 2715
YFR018C 122 7897
FAB1 40 1300
YFR020W 11 144
ATG18 57 3731
ROG3 60 2241
PES4 28 1648
LSB3 22 565
HIS2 40 1748
ULI1 44 2255
ECO1 1 0
CDC14 9 12
PTR3 7 32
MET10 35 743
SMC2 6 5
RPL2A 18 413
RRT5 17 170
RPL29 8 36
YFR032C-B 22 694
QCR6 24 463
PHO4 75 3111
YFR034W-A 51 1560
YFR035C 43 903
CDC26 1 0
YFR036W-A 16 262
RSC8 16 262
IRC5 23 802
OSW7 6 22
SAP155 19 171
ERJ5 16 1295
KEG1 1 0
IRC6 9 136
DUG1 18 418
YFR045W 11 223
CNN1 10 78
BNA6 9 76
RMD8 16 388
YMR31 2 1
PRE4 1 0
RET2 35 1392
RPN12 4 9
YFR052C-A 12 95
HXK1 12 51
YFR054C 1 0
YFR056C 10 171
IRC7 11 532
YFR057W 6 171
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 0 0
YPS5 5 13
YGL258W-A 3 8
VEL1 2 1
MNT2 16 619
ADH4 10 125
ZRT1 13 457
FZF1 19 229
HXK2 27 854
RTG2 8 42
HFM1 22 675
RMR1 0 0
ZIP2 19 111
PDE1 15 296
BRR6 1 0
RAI1 2 1
GUS1 5 16
RTF1 14 162
TAD1 3 2
YGL242C 4 6
KAP114 8 756
DOC1 4 16
YGL239C 3 7
CSE1 3 2
HAP2 5 19
MTO1 22 1348
YGL235W 7 296
ADE5,7 11 218
SEC15 3 3
TAN1 3 9
EMC4 6 44
YGL230C 4 9
SAP4 15 227
SHE10 12 132
VID30 9 35
OST5 2 3
MTC3 3 44
VRG4 2 1
SDT1 4 13
COG1 2 1
EDC1 1 0
NIF3 3 9
FRA2 1 0
MDM34 2 1
YGL218W 1 0
YGL217C 1 0
KIP3 13 609
CLG1 7 376
YGL214W 5 102
SKI8 3 3
VAM7 4 20
NCS6 1 0
YPT32 11 584
MIG2 7 17
SIP2 9 11
SPT16 2 1
CHC1 9 14
POX1 17 211
YGL204C 3 27
KEX1 7 13
ARO8 6 68
MCM6 4 3
EMP24 7 187
YGL199C 5 31
YIP4 10 305
MDS3 17 179
DSD1 12 214
GCN1 26 250
YGL194C-A 2 19
HOS2 13 146
YGL193C 6 51
IME4 14 576
COX13 1 0
CDC55 7 8
RPS26A 1 0
YGL188C-A 0 0
YGL188C 7 66
COX4 5 51
TPN1 12 113
YGL185C 10 161
STR3 14 768
MND1 16 738
YGL182C 10 252
GTS1 17 378
ATG1 7 22
TOS3 10 77
MPT5 20 273
YGL177W 9 96
YGL176C 5 21
SAE2 0 0
BUD13 12 403
XRN1 19 757
NUP49 3 2
ROK1 2 1
SPO74 12 281
SUA5 1 0
HUR1 2 1
PMR1 5 26
CUP2 6 14
YGL165C 13 381
YRB30 8 10
RAD54 3 4
SUT1 7 16
YIP5 7 16
AIM14 14 714
YGL159W 4 4
RCK1 13 69
ARI1 9 179
AMS1 39 1645
CDC43 1 0
LYS5 4 7
PEX14 14 409
YGL152C 18 847
NUT1 19 341
INO80 6 12
YGL149W 8 274
ARO2 6 34
RPL9A 2 2
RRT6 8 62
TIP20 5 6
ROG1 8 74
MRF1 7 153
GPI10 5 5
HUL5 25 1052
YGL140C 14 185
FLC3 14 250
YGL138C 8 83
SEC27 5 8
MRM2 11 331
RPL1B 2 2
PCL10 10 56
ITC1 31 893
YGL132W 3 8
SNT2 21 556
CEG1 0 0
RSM23 3 12
CWC23 0 0
SOH1 1 0
SCS3 63 2670
MET13 32 705
MON1 11 142
RPS2 0 0
YGL123C-A 0 0
NAB2 5 157
GPG1 1 0
PRP43 7 9
COQ8 18 875
YGL118C 9 105
YGL117W 3 2
CDC20 2 1
SNF4 4 29
YGL114W 20 513
SLD3 4 4
TAF6 0 0
NSA1 3 2
CUE3 18 377
YGL109W 7 267
YGL108C 4 4
RMD9 5 7
MLC1 0 0
ARC1 7 112
VPS73 15 827
RPL28 2 1
YGL102C 1 0
YGL101W 1 0
SEH1 1 0
LSG1 1 0
USE1 0 0
SRM1 2 1
TOS8 14 301
VPS45 3 3
PAN2 19 197
SPC105 8 27
NUP145 8 19
NBP35 0 0
LIF1 7 49
MF(ALPHA)2 4 41
YGL088W 7 15
MMS2 16 419
MAD1 14 288
LCL3 7 102
GUP1 9 144
SCY1 15 461
YGL082W 13 836
YGL081W 2 3
MPC1 7 75
KXD1 3 2
DBP3 8 41
HNM1 13 289
RPL7A 1 0
MPS2 2 2
YGL074C 4 98
HSF1 53 2387
YGL072C 34 1503
AFT1 13 73
RPB9 3 2
YGL069C 1 0
MNP1 1 0
NPY1 4 6
SGF73 13 276
ALG2 5 270
MRH4 15 313
PUS2 43 1135
YGL063C-A 10 324
PYC1 30 508
DUO1 4 10
YBP2 10 127
PKP2 13 431
RAD6 2 1
GEP7 7 105
SDS23 20 780
OLE1 0 0
ERV14 1 0
PRM8 6 67
YGL052W 5 51
MST27 15 78
TYW3 13 126
TIF4632 9 111
RPT6 0 0
ALG13 0 0
RIM8 14 322
RNA15 0 0
DST1 6 14
YGL042C 1 0
YGL041C-B 5 13
YGL041W-A 5 6
YGL041C 0 0
HEM2 1 0
YGL039W 12 218
OCH1 10 27
PNC1 4 3
YGL036W 24 1323
MIG1 13 114
YGL034C 10 21
HOP2 7 26
AGA2 0 0
RPL24A 10 112
RPL30 0 0
CGR1 2 1
SCW11 13 182
CWH41 23 530
TRP5 5 8
PGD1 6 11
YGL024W 7 24
PIB2 33 725
STT3 6 12
ALK1 29 1667
GET1 0 0
CKB1 9 10
JAC1 1 0
ATE1 18 1405
KAP122 25 570
YGL015C 8 54
PUF4 30 1515
YGL014C-A 1 0
PDR1 40 1974
ERG4 18 91
SCL1 3 2
MPO1 18 623
LEU1 96 5188
PMA1 7 11
YGL007C-A 1 0
BRP1 31 1906
YGL006W-A 9 83
PMC1 106 5306
COG7 9 116
RPN14 30 414
CDH1 18 129
ERP6 17 204
ERG26 8 32
EFM5 26 425
SWC4 20 270
CUL3 33 530
PEX31 30 607
TFG2 11 87
PRP18 13 162
ECT1 41 1516
STF2 13 332
SEC9 3 8
NMA2 23 130
YGR011W 5 24
YGR012W 31 1197
SNU71 30 686
MSB2 41 1390
YGR015C 38 1600
YGR016W 8 254
YGR017W 12 214
YGR018C 8 126
UGA1 36 617
VMA7 2 3
YGR021W 57 2684
YGR022C 4 13
MTL1 26 1410
THG1 4 3
YGR025W 30 1799
YGR026W 28 797
RPS25A 7 11
MSP1 15 554
ERV1 4 15
POP6 2 1
IMO32 70 2574
NAG1 32 840
GSC2 105 5101
TIM21 11 204
RPL26B 7 22
YGR035C 0 0
YGR035W-A 5 9
CAX4 5 15
ACB1 1 0
ORM1 10 177
YGR039W 8 506
KSS1 13 754
BUD9 21 1008
YGR042W 11 42
NQM1 14 224
RME1 6 69
YGR045C 19 482
TAM41 2 2
TFC4 7 34
UFD1 1 0
SCM4 18 869
YGR050C 18 237
YGR051C 2 1
FMP48 13 258
YGR053C 8 22
YGR054W 21 338
MUP1 10 129
RSC1 7 82
LST7 2 1
PEF1 6 54
SPR3 4 7
ERG25 2 1
ADE6 34 780
COX18 6 21
SPT4 3 67
YGR064W 9 52
VHT1 4 4
YGR066C 9 57
YGR067C 16 872
ART5 52 2757
YGR068W-A 2 4
YGR069W 8 84
ROM1 30 1134
ENV11 6 17
UPF3 5 106
YGR073C 0 0
SMD1 0 0
PRP38 0 0
MRPL25 2 1
PEX8 9 124
PAC10 4 55
YGR079W 8 71
TWF1 15 1750
SLX9 3 34
TOM20 5 4
GCD2 1 0
MRP13 7 57
RPL11B 0 0
PIL1 8 73
PDC6 46 3572
CTT1 12 238
NNF2 26 714
UTP22 3 2
PRP31 5 150
DBF2 1 0
DRN1 4 7
VAS1 5 7
RRP46 0 0
TPC1 26 644
ASK10 32 626
ESP1 2 1
TEL2 5 32
MDR1 18 135
PCP1 6 111
GTF1 5 17
NOP7 0 0
SRB5 5 4
VMA21 0 0
VOA1 4 14
YGR107W 20 1509
CLB1 4 21
CLB6 9 28
CLD1 5 25
YGR111W 11 48
SHY1 12 57
DAM1 4 39
YGR114C 5 574
YGR115C 0 0
SPT6 4 3
YGR117C 8 167
RPS23A 1 0
NUP57 0 0
COG2 1 0
MEP1 21 109
YGR121W-A 10 246
YGR122W 13 453
YGR122C-A 2 1
PPT1 6 11
ASN2 11 188
YGR125W 29 1701
YGR126W 3 2
YGR127W 16 551
UTP8 3 8
SYF2 3 2
YGR130C 9 67
FHN1 4 3
PHB1 2 2
PEX4 1 0
CAF130 22 639
PRE9 1 0
LSB1 7 6
YGR137W 1 0
TPO2 9 132
YGR139W 2 2
CBF2 6 12
VPS62 28 1290
BTN2 11 338
SKN1 17 331
THI4 17 384
ENP2 14 301
ECL1 9 92
YGR146C-A 13 465
NAT2 4 16
RPL24B 7 267
YGR149W 11 175
CCM1 10 75
YGR151C 3 9
RSR1 4 10
YGR153W 9 445
GTO1 11 274
CYS4 4 23
PTI1 4 49
CHO2 13 68
MTR3 1 0
NSR1 2 1
YGR160W 1 0
RTS3 14 482
YGR161W-C 1 0
TIF4631 7 18
GTR2 2 1
YGR164W 8 94
MRPS35 2 2
TRS65 13 102
CLC1 0 0
YGR168C 6 107
PUS6 15 344
LSO2 1 0
PSD2 51 2239
MSM1 6 115
YIP1 0 0
RBG2 6 34
CBP4 7 34
YGR174W-A 2 1
ERG1 0 0
YGR176W 22 720
ATF2 23 489
PBP1 21 1257
OKP1 2 1
RNR4 2 1
TIM13 1 0
YGR182C 2 1
QCR9 2 1
UBR1 26 616
TYS1 2 1
TFG1 1 0
HGH1 7 110
BUB1 4 7
CRH1 8 248
YGR190C 4 22
HIP1 12 450
TDH3 9 33
PDX1 4 100
XKS1 14 551
SKI6 2 8
FYV8 9 132
SNG1 15 342
YPP1 4 3
PMT6 21 1289
ELP2 15 273
YGR201C 3 6
PCT1 14 303
YCH1 33 334
ADE3 23 534
YGR204C-A 1 0
TDA10 8 135
MVB12 5 273
CIR1 2 1
SER2 5 5
TRX2 3 4
YGR210C 19 970
ZPR1 2 1
SLI1 7 346
RTA1 9 71
RPS0A 2 1
RSM27 5 5
GPI1 4 3
CCH1 27 744
CRM1 6 11
YGR219W 5 6
MRPL9 12 85
TOS2 13 51
PET54 4 51
HSV2 6 149
AZR1 6 48
AMA1 9 348
YGR226C 0 0
DIE2 5 19
YGR228W 2 1
SMI1 5 4
BNS1 12 287
PHB2 1 0
NAS6 4 5
PHO81 18 670
YHB1 7 174
MIC26 4 50
SPG1 1 0
YGR237C 18 521
KEL2 26 465
PEX21 21 482
PFK1 22 575
YGR240C-A 8 82
YAP1802 20 1011
YGR242W 0 0
MPC3 1 0
LSC2 21 227
SDA1 6 6
BRF1 2 2
CPD1 5 9
SOL4 9 96
MGA1 2 1
YGR250C 14 531
NOP19 4 7
GCN5 2 3
PUP2 2 1
ENO1 17 191
COQ6 17 399
GND2 18 347
MTM1 15 644
RAD2 12 129
YGR259C 4 60
TNA1 14 354
APL6 13 168
BUD32 1 0
SAY1 17 368
MES1 4 9
YGR265W 5 31
YGR266W 9 41
FOL2 1 0
HUA1 9 57
YGR269W 13 435
YTA7 15 83
YGR270C-A 3 12
SLH1 29 337
EFG1 0 0
YGR273C 1 0
TAF1 10 261
RTT102 2 6
RNH70 9 95
CAB4 0 0
CWC22 6 6
SCW4 4 12
PXR1 7 145
YOR1 40 3590
BGL2 2 2
YGR283C 9 186
ERV29 3 26
ZUO1 2 1
BIO2 10 132
IMA1 10 94
MAL13 3 2
MAL11 22 969
YGR290W 3 13
YGR291C 0 0
MAL12 8 15
YGR293C 1 0
PAU12 0 0
COS6 15 111
YRF1-3 37 58
YGR296C-A 1 0
YGR296C-B 5 4
YHL050C 37 375
YHL050W-A 9 26
YHL049C 8 7
YHL048C-A 9 147
COS8 20 609
ARN2 29 1758
YHL046W-A 6 26
PAU13 3 3
YHL045W 6 79
YHL044W 10 323
ECM34 9 372
YHL042W 14 1332
YHL041W 16 261
ARN1 46 1058
EFM1 17 599
CBP2 18 235
YHL037C 25 1823
MUP3 32 1205
VMR1 64 1941
YHL034W-A 4 7
SBP1 4 7
RPL8A 4 28
GUT1 53 3128
GOS1 2 2
YHL030W-A 3 18
ECM29 51 2531
OCA5 22 535
WSC4 18 737
RIM101 47 1777
YHL026C 55 3336
SNF6 65 3209
RIM4 51 2125
NPR3 33 827
SPO11 14 349
AIM17 32 863
OPI1 15 185
YHL019W-A 22 750
APM2 36 833
YHL018W 3 3
YHL017W 27 958
DUR3 54 2320
YHL015W-A 4 19
RPS20 0 0
YLF2 33 1271
OTU2 21 996
YHL012W 23 660
PRS3 0 0
ETP1 50 1819
YAP3 16 511
YHL008C 28 390
STE20 67 4378
YHL006W-A 16 916
SHU1 102 4507
YHL005C 87 4693
MRP4 49 892
LAG1 29 2155
YHL002C-A 11 217
HSE1 61 3013
RPL14B 23 356
OSH7 45 1355
QCR10 16 537
LEU5 42 1513
TCD1 51 2823
NEM1 30 490
GPA1 7 127
TIM10 6 16
STP2 37 797
ERG11 7 19
YHR007C-A 37 1500
SOD2 36 511
TDA3 35 1136
RPL27A 1 0
DIA4 13 81
VPS29 7 66
ARD1 12 390
SPO13 3 9
MIP6 27 1127
YSC84 18 292
YSC83 27 505
ARG4 3 2
DED81 4 4
YHR020W 0 0
RPS27B 2 2
ECM12 10 130
YHR022C 11 214
YHR022C-A 3 3
MYO1 9 45
MAS2 2 10
THR1 0 0
VMA16 1 0
RPN1 2 1
DAP2 15 371
YHR028W-A 14 136
YHI9 8 95
SLT2 17 248
RRM3 15 218
ERC1 53 3113
YHR032W-A 10 316
YHR032C-A 7 230
YHR033W 46 1180
PIH1 28 768
NEL1 21 654
BRL1 2 1
PUT2 17 830
RRF1 3 117
MSC7 18 970
VMA10 0 0
BCD1 12 37
SRB2 17 130
NCP1 3 4
DOG2 7 37
DOG1 8 41
YHR045W 9 143
INM1 9 37
AAP1 22 1588
YHK8 20 374
FSH1 6 18
YHR049C-A 12 21
SMF2 22 1016
YHR050W-A 3 6
COX6 2 1
CIC1 0 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 1 0
YHR054W-A 0 0
CUP1-2 0 0
RSC30 11 56
YHR056W-A 2 1
CPR2 5 20
MED6 10 557
FYV4 1 0
VMA22 3 2
GIC1 13 519
RPP1 2 1
PAN5 8 331
YHR063W-A 7 77
SSZ1 6 60
RRP3 2 4
SSF1 15 940
HTD2 9 173
DYS1 1 0
RRP4 4 4
YHR069C-A 0 0
TRM5 1 0
YHR070C-A 5 13
PCL5 9 38
YHR071C-A 9 19
ERG7 3 3
NOP10 0 0
OSH3 25 1245
YHR073W-A 1 0
YHR073C-B 0 0
QNS1 2 1
PPE1 17 197
PTC7 16 569
NMD2 12 129
YHR078W 16 234
IRE1 10 118
SAE3 1 0
YHR080C 33 1612
LRP1 7 132
KSP1 31 1533
SAM35 0 0
STE12 7 28
IPI1 0 0
NAM8 18 393
YHR086W-A 9 310
RTC3 10 215
RPF1 1 0
GAR1 3 2
YNG2 3 3
MSR1 17 342
HXT4 17 510
AHT1 11 161
HXT1 11 1069
YHR095W 15 1031
HXT5 9 280
YHR097C 50 2648
SFB3 18 588
TRA1 23 44
GEP4 3 8
BIG1 1 0
KIC1 12 70
SBE22 26 3639
GRE3 9 44
YPT35 2 8
TRR2 1 0
CDC12 0 0
GGA2 6 19
CTM1 14 905
ERP5 8 104
UBA4 2 1
YHR112C 7 12
APE4 12 551
BZZ1 8 19
DMA1 24 498
COX23 2 1
TOM71 11 152
ORC6 2 1
SET1 11 176
MSH1 8 15
LSM12 11 623
CIA2 4 3
EPT1 8 52
NDT80 19 696
YHR125W 5 31
ANS1 6 45
YHR127W 6 35
FUR1 4 13
ARP1 4 3
YHR130C 8 372
YHR131C 11 56
YHR131W-A 3 2
ECM14 8 210
IGO2 3 20
NSG1 4 21
WSS1 1 0
YCK1 24 592
SPL2 3 55
ARO9 7 40
YHR137C-A 1 0
YHR138C 2 26
SPS100 5 125
YHR139C-A 11 245
YHR140W 14 480
RPL42B 0 0
CHS7 4 7
DSE2 4 554
RPC10 0 0
DCD1 7 215
YHR145C 1 0
CRP1 6 18
MRPL6 0 0
IMP3 4 4
SKG6 6 77
PEX28 12 329
MTC6 11 80
SPO12 6 15
SPO16 2 1
RTT107 8 47
YSP1 13 138
LIN1 8 93
REC104 4 69
KEL1 22 245
TDA11 18 531
PEX18 4 9
YAP1801 24 1490
MPC2 0 0
SOL3 2 1
DNA2 1 0
PRP8 9 13
YHR165W-A 0 0
CDC23 9 239
THP2 5 28
MTG2 13 218
DBP8 0 0
NMD3 4 24
ATG7 8 150
SPC97 8 43
YHR173C 14 935
ENO2 17 770
CTR2 9 452
YHR175W-A 4 75
FMO1 15 300
YHR177W 12 292
STB5 6 5
OYE2 5 28
YHR180W 8 115
YHR180W-A 6 61
YHR180C-B 1 0
SVP26 5 196
YHR182W 19 291
YHR182C-A 1 0
